2016-12-08 10:33 PST,44135837,javacoffeeetea,2016-12-03 12:23:33,2016-12-03 12:23:34,Updated Java Coffee & Tea Co. venue,iD 2.0.1,Bing aerial imagery,en-US,
2016-12-08 10:33 PST,44202760,centurycomputer,2016-12-06 08:26:17,2016-12-06 08:26:18,Updated,iD 2.0.1,Bing aerial imagery,en-US,
2016-12-08 10:33 PST,44130120,Ocmulgee,2016-12-03 06:04:34,2016-12-03 06:04:35,updated,iD 2.0.1,Bing aerial imagery,en-US,
2016-12-08 10:33 PST,44172178,forReal,2016-12-05 04:56:01,2016-12-05 04:56:03,Information about Slim Chicken,iD 2.0.1,Bing aerial imagery,en-US,
2016-12-08 10:33 PST,44200698,americanpriderental,2016-12-06 06:40:00,2016-12-06 06:40:01,updated,iD 2.0.1,Bing aerial imagery,en-US,
